"suc","fechas","flujo_efe"
9,2021-11-15,-519475728.207469
9,2021-11-16,-496186162.141275
9,2021-11-17,-549004572.881621
9,2021-11-18,-556601816.963222
9,2021-11-19,-555474736.490476
9,2021-11-20,-591741768.537143
9,2021-11-21,-579928851.964575
9,2021-11-22,-547524478.812796
9,2021-11-23,-545058776.156249
9,2021-11-24,-564575065.96545
9,2021-11-25,-494810293.947998
9,2021-11-26,-511995824.56239
9,2021-11-27,-520413004.298223
9,2021-11-28,-490028329.077835
9,2021-11-29,-519643384.200532
9,2021-11-30,-547839030.788718
9,2021-12-01,-573924223.093031
9,2021-12-02,-584945069.058045
9,2021-12-03,-577000226.779959
9,2021-12-04,-581287103.301098
9,2021-12-05,-567058884.422838
9,2021-12-06,-571872393.1548
9,2021-12-07,-622270258.050895
9,2021-12-08,-621426142.166876
9,2021-12-09,-663445963.038672
9,2021-12-10,-598759816.954608
9,2021-12-11,-649495375.542121
9,2021-12-12,-632863277.979895
9,2021-12-13,-628123206.952854
9,2021-12-14,-636063572.575732
9,2021-12-15,-640441080.509249
9,2021-12-16,-609184669.535868
9,2021-12-17,-673800510.21074
9,2021-12-18,-677024084.598504
9,2021-12-19,-676527286.950164
9,2021-12-20,-713865344.00832
9,2021-12-21,-707947856.142095
9,2021-12-22,-679535725.926214
9,2021-12-23,-679059409.966558
9,2021-12-24,-689476804.694826
9,2021-12-25,-628222336.738625
9,2021-12-26,-639794186.067536
9,2021-12-27,-647078714.870796
9,2021-12-28,-621403394.650018
9,2021-12-29,-642243195.110236
9,2021-12-30,-657424002.607249
9,2021-12-31,-688648227.352803
9,2022-01-01,-704354674.391367
9,2022-01-02,-702164914.433415
9,2022-01-03,-708603866.985436
9,2022-01-04,-689430893.869623
9,2022-01-05,-690700361.334155
9,2022-01-06,-740132810.325431
9,2022-01-07,-742448856.625627
9,2022-01-08,-786500030.881063
9,2022-01-09,-726830636.531042
9,2022-01-10,-777805626.291427
9,2022-01-11,-754354539.05177
9,2022-01-12,-749113517.585713
9,2022-01-13,-757357421.293752
9,2022-01-14,-780398495.099192
9,2022-01-15,-750218692.638473
9,2022-01-16,-814569414.703414
9,2022-01-17,-813537858.171277
9,2022-01-18,-818510463.925453
9,2022-01-19,-849405834.226452
9,2022-01-20,-830423074.443052
9,2022-01-21,-799538809.746975
9,2022-01-22,-798149021.835683
9,2022-01-23,-807938835.10031
9,2022-01-24,-732625587.852251
9,2022-01-25,-744956759.157996
9,2022-01-26,-759389440.175585
9,2022-01-27,-737530138.619563
9,2022-01-28,-754452675.744125
9,2022-01-29,-779421229.487135
9,2022-01-30,-807205661.940093
9,2022-01-31,-829474584.79545
9,2022-02-01,-815578251.046569
9,2022-02-02,-823401980.0224
9,2022-02-03,-796057010.919466
9,2022-02-04,-801740759.161771
9,2022-02-05,-855299444.263882
9,2022-02-06,-849333968.093526
9,2022-02-07,-887926218.586496
9,2022-02-08,-830022032.836024
9,2022-02-09,-875454882.255533
9,2022-02-10,-865351808.804399
9,2022-02-11,-859195629.990508
9,2022-02-12,-866049703.855339
9,2022-02-13,-892269347.951166
9,2022-02-14,-858425102.235749
9,2022-02-15,-919662218.447859
9,2022-02-16,-921202089.328394
9,2022-02-17,-925254750.713331
9,2022-02-18,-954593743.691994
9,2022-02-19,-935214265.594948
9,2022-02-20,-909546112.914349
9,2022-02-21,-907243898.924265
9,2022-02-22,-909039046.100552
9,2022-02-23,-840433567.880782
9,2022-02-24,-842311423.59544
9,2022-02-25,-868415368.409258
9,2022-02-26,-831969185.189099
9,2022-02-27,-848632487.492147
9,2022-02-28,-870856412.569032
9,2022-03-01,-885608617.012755
9,2022-03-02,-914044551.430269
9,2022-03-03,-885803599.824293
9,2022-03-04,-901705502.226861
9,2022-03-05,-864267108.701975
9,2022-03-06,-886333160.194395
9,2022-03-07,-945355458.773377
9,2022-03-08,-932198765.357934
9,2022-03-09,-978694236.389556
9,2022-03-10,-914949889.407791
9,2022-03-11,-961805451.652145
9,2022-03-12,-961452195.336509
9,2022-03-13,-957834164.192366
9,2022-03-14,-962266227.592774
9,2022-03-15,-992055222.605035
9,2022-03-16,-949717889.021955
9,2022-03-17,-1013202373.51072
9,2022-03-18,-1017841606.27344
9,2022-03-19,-1015605721.44864
9,2022-03-20,-1060741148.81454
9,2022-03-21,-1032180690.22894
9,2022-03-22,-1005088078.07654
9,2022-03-23,-1008013822.54119
9,2022-03-24,-1012848955.11615
9,2022-03-25,-939417970.833216
9,2022-03-26,-914487937.703859
9,2022-03-27,-956399337.297701
9,2022-03-28,-909560008.028254
9,2022-03-29,-922093888.943468
9,2022-03-30,-951700790.618883
9,2022-03-31,-959949242.265981
9,2022-04-01,-983786238.998413
9,2022-04-02,-958054645.469161
9,2022-04-03,-971611864.953909
9,2022-04-04,-932130861.168567
9,2022-04-05,-954970716.709901
9,2022-04-06,-1011500275.69468
9,2022-04-07,-994593996.840218
9,2022-04-08,-1055865908.82165
9,2022-04-09,-988446068.10615
9,2022-04-10,-1037487644.00963
9,2022-04-11,-1038464622.71299
9,2022-04-12,-1020807712.97804
9,2022-04-13,-1039780455.14072
9,2022-04-14,-1076485703.43064
9,2022-04-15,-1034157825.26373
9,2022-04-16,-1092350602.75702
9,2022-04-17,-1105356565.44924
9,2022-04-18,-1095427465.66591
9,2022-04-19,-1145773264.0364
9,2022-04-20,-1129299503.86725
9,2022-04-21,-1091223668.01378
9,2022-04-22,-1104996889.19028
9,2022-04-23,-1105466912.55074
9,2022-04-24,-1031043815.42457
9,2022-04-25,-1011182413.9164
9,2022-04-26,-1060422287.91431
9,2022-04-27,-1012450764.13597
9,2022-04-28,-1020184848.83392
9,2022-04-29,-1052685365.2654
9,2022-04-30,-1048237783.2134
9,2022-05-01,-1073762559.38842
9,2022-05-02,-1039587404.58024
9,2022-05-03,-1055548006.22445
9,2022-05-04,-1025644943.48488
9,2022-05-05,-1044151851.27236
9,2022-05-06,-1093926064.50101
9,2022-05-07,-1063754413.3886
9,2022-05-08,-1130921660.55603
9,2022-05-09,-1064842150.80987
9,2022-05-10,-1111522011.66687
9,2022-05-11,-1114172552.7882
9,2022-05-12,-1106790764.5891
9,2022-05-13,-1125694027.02559
9,2022-05-14,-1151156014.31099
9,2022-05-15,-1124484309.51382
9,2022-05-16,-1175594918.40015
9,2022-05-17,-1189273574.41621
9,2022-05-18,-1183972742.62728
9,2022-05-19,-1220404910.82474
9,2022-05-20,-1204067542.96458
9,2022-05-21,-1173890247.45614
9,2022-05-22,-1192827211.23939
9,2022-05-23,-1182162259.15083
9,2022-05-24,-1112862399.20851
9,2022-05-25,-1079585170.80471
9,2022-05-26,-1142039348.42267
9,2022-05-27,-1088626445.48227
9,2022-05-28,-1101652910.92796
9,2022-05-29,-1133859439.62918
9,2022-05-30,-1130510196.07346
9,2022-05-31,-1158135452.77902
9,2022-06-01,-1111344835.9407
9,2022-06-02,-1134773454.95537
9,2022-06-03,-1108289700.96308
9,2022-06-04,-1126862016.41707
9,2022-06-05,-1168109757.52721
9,2022-06-06,-1140828500.1004
9,2022-06-07,-1216619591.46974
9,2022-06-08,-1150274142.47758
9,2022-06-09,-1198389343.29789
9,2022-06-10,-1188290306.62397
9,2022-06-11,-1190130613.42638
9,2022-06-12,-1206111545.01308
9,2022-06-13,-1238613566.98609
9,2022-06-14,-1205012296.51675
9,2022-06-15,-1268652992.15766
9,2022-06-16,-1289660701.44086
9,2022-06-17,-1276352428.01068
9,2022-06-18,-1317363574.53711
9,2022-06-19,-1304187824.25517
9,2022-06-20,-1271856151.74495
9,2022-06-21,-1278717750.99993
9,2022-06-22,-1275729709.72441
9,2022-06-23,-1205577025.73523
9,2022-06-24,-1173481047.92821
9,2022-06-25,-1233349812.96504
9,2022-06-26,-1179021127.70487
9,2022-06-27,-1185635809.57781
9,2022-06-28,-1217030044.10991
9,2022-06-29,-1215876010.67023
9,2022-06-30,-1244670678.20155
9,2022-07-01,-1207795069.60697
9,2022-07-02,-1231624402.09977
9,2022-07-03,-1206594474.75069
9,2022-07-04,-1209312649.12436
9,2022-07-05,-1256251228.5134
9,2022-07-06,-1224351973.43286
9,2022-07-07,-1289422179.70448
9,2022-07-08,-1243790056.51825
9,2022-07-09,-1281576396.8929
9,2022-07-10,-1264368473.05003
9,2022-07-11,-1272593097.60926
9,2022-07-12,-1281771525.60044
9,2022-07-13,-1312635196.23843
9,2022-07-14,-1277154138.12198
9,2022-07-15,-1325594617.92674
9,2022-07-16,-1358838875.78759
9,2022-07-17,-1345200056.30057
9,2022-07-18,-1369884239.8779
9,2022-07-19,-1365255967.4613
9,2022-07-20,-1333224603.13822
9,2022-07-21,-1342067597.6838
9,2022-07-22,-1345824385.86108
9,2022-07-23,-1259280591.8776
9,2022-07-24,-1235812422.63471
9,2022-07-25,-1290924266.2809
9,2022-07-26,-1241041683.93903
9,2022-07-27,-1242249899.31171
9,2022-07-28,-1273759489.05176
9,2022-07-29,-1278806189.39614
9,2022-07-30,-1321854816.78634
9,2022-07-31,-1270375415.84423
9,2022-08-01,-1292696818.50588
9,2022-08-02,-1267910399.88547
9,2022-08-03,-1271232449.82163
9,2022-08-04,-1313878080.07545
9,2022-08-05,-1289689364.78986
9,2022-08-06,-1352484299.83038
9,2022-08-07,-1307363241.4632
9,2022-08-08,-1346908450.3013
9,2022-08-09,-1323750431.63872
9,2022-08-10,-1326033645.9857
9,2022-08-11,-1338402385.21748
9,2022-08-12,-1365849965.44628
9,2022-08-13,-1336868023.85751
9,2022-08-14,-1387434545.92281
9,2022-08-15,-1414212759.21768
9,2022-08-16,-1405954882.17585
9,2022-08-17,-1433164095.99194
9,2022-08-18,-1423532613.766
9,2022-08-19,-1389434733.37922
9,2022-08-20,-1402841244.00206
9,2022-08-21,-1407963315.3014
9,2022-08-22,-1315348726.64651
9,2022-08-23,-1297051461.3857
10,2021-01-01,-75219804.4911572
10,2021-01-02,-76120530.658802
10,2021-01-03,-76036770.7503991
10,2021-01-04,-73203736.1794766
10,2021-01-05,-75088502.1091417
10,2021-01-06,-76568259.2421441
10,2021-01-07,-76905859.3953118
10,2021-01-08,-77012998.5661376
10,2021-01-09,-79276354.438102
10,2021-01-10,-76984039.2903713
10,2021-01-11,-77805213.593637
10,2021-01-12,-80074016.7112181
10,2021-01-13,-74032907.0202724
10,2021-01-14,-79172690.1479473
10,2021-01-15,-76478281.8600229
10,2021-01-16,-80332678.5206147
10,2021-01-17,-79440823.0028293
10,2021-01-18,-77701434.0658952
10,2021-01-19,-80150142.8534705
10,2021-01-20,-81203269.8360851
10,2021-01-21,-76957291.5500329
10,2021-01-22,-79882731.2070886
10,2021-01-23,-78640738.9147782
10,2021-01-24,-81319315.8389118
10,2021-01-25,-80602906.3045178
10,2021-01-26,-77535176.7679101
10,2021-01-27,-77733209.8781075
10,2021-01-28,-79108635.5842722
10,2021-01-29,-78726045.5230432
10,2021-01-30,-79984843.8161061
10,2021-01-31,-79102572.2200265
10,2021-02-01,-81603380.7204547
10,2021-02-02,-80367765.0198402
10,2021-02-03,-81645393.0235842
10,2021-02-04,-78595517.6584066
10,2021-02-05,-83803181.929912
10,2021-02-06,-82869175.6120367
10,2021-02-07,-86986474.372439
10,2021-02-08,-79394217.0998081
10,2021-02-09,-82600521.8461057
10,2021-02-10,-79893964.7912498
10,2021-02-11,-82307193.1515244
10,2021-02-12,-79034644.6102005
10,2021-02-13,-81812744.3250179
10,2021-02-14,-81527299.5354179
10,2021-02-15,-78604189.0251167
10,2021-02-16,-83087101.771096
10,2021-02-17,-85133941.804421
10,2021-02-18,-85375269.9454283
10,2021-02-19,-81394013.4484051
10,2021-02-20,-81463964.5251479
10,2021-02-21,-80193882.0854471
10,2021-02-22,-83867549.7028008
10,2021-02-23,-83661088.1256721
10,2021-02-24,-85778286.9297198
10,2021-02-25,-86650610.3261901
10,2021-02-26,-91915751.8224666
10,2021-02-27,-89693208.4609754
10,2021-02-28,-89239028.1451958
10,2021-03-01,-87568495.2129765
10,2021-03-02,-87491789.4275977
10,2021-03-03,-88199774.0961743
10,2021-03-04,-89039233.5450685
10,2021-03-05,-90739869.7981725
10,2021-03-06,-90400405.6560931
10,2021-03-07,-92025732.7661374
10,2021-03-08,-93267079.4556646
10,2021-03-09,-91022046.6665789
10,2021-03-10,-90030002.5525403
10,2021-03-11,-91215477.4446568
10,2021-03-12,-89307065.7161111
10,2021-03-13,-86597486.9198969
10,2021-03-14,-93472417.9741792
10,2021-03-15,-94297154.8542363
10,2021-03-16,-96793538.5988389
10,2021-03-17,-91027759.2632504
10,2021-03-18,-94843107.6782266
10,2021-03-19,-91616630.6892688
10,2021-03-20,-92095109.9915568
10,2021-03-21,-96233420.1920148
10,2021-03-22,-96375177.305476
10,2021-03-23,-99457538.191578
10,2021-03-24,-102438917.509986
10,2021-03-25,-101758694.716764
10,2021-03-26,-102784668.38178
10,2021-03-27,-101823496.643135
10,2021-03-28,-97511615.7841897
10,2021-03-29,-97815485.7751454
10,2021-03-30,-93672211.0219329
10,2021-03-31,-94337067.0065405
10,2021-04-01,-91817860.5930898
10,2021-04-02,-90729419.5923067
10,2021-04-03,-90315393.7035877
10,2021-04-04,-88580782.2074628
10,2021-04-05,-92479407.5069921
10,2021-04-06,-92784277.795767
10,2021-04-07,-94188655.5121324
10,2021-04-08,-93979300.9387196
10,2021-04-09,-93925071.5815646
10,2021-04-10,-94163320.1608291
10,2021-04-11,-94584218.0816183
10,2021-04-12,-90075294.4760668
10,2021-04-13,-90751782.0802135
10,2021-04-14,-89854256.0441869
10,2021-04-15,-89761100.3197823
10,2021-04-16,-88791411.7822904
10,2021-04-17,-87197404.7353042
10,2021-04-18,-85975979.9417796
10,2021-04-19,-85737528.384551
10,2021-04-20,-83542662.0751383
10,2021-04-21,-81582496.2184213
10,2021-04-22,-81773373.8513644
10,2021-04-23,-80016214.9911097
10,2021-04-24,-77726850.8102117
10,2021-04-25,-75653911.9150211
10,2021-04-26,-75856415.6413527
10,2021-04-27,-79767596.3332213
10,2021-04-28,-76495117.3431031
10,2021-04-29,-78135659.0352717
10,2021-04-30,-73539705.0978575
10,2021-05-01,-78670459.5733917
10,2021-05-02,-77976722.1237158
10,2021-05-03,-79809652.5283579
10,2021-05-04,-83204828.2533564
10,2021-05-05,-80954463.4724865
10,2021-05-06,-84406031.3749289
10,2021-05-07,-82808082.6170495
10,2021-05-08,-79218592.356204
10,2021-05-09,-78696501.6105192
10,2021-05-10,-81198654.0027544
10,2021-05-11,-79383198.4209926
10,2021-05-12,-76094440.4531256
10,2021-05-13,-79430449.5809563
10,2021-05-14,-72591117.5594855
10,2021-05-15,-76020378.2184708
10,2021-05-16,-74374586.5190315
10,2021-05-17,-78422993.2929656
10,2021-05-18,-76610486.1953001
10,2021-05-19,-81425942.9721103
10,2021-05-20,-78557855.5481258
10,2021-05-21,-79086397.7520039
10,2021-05-22,-73953536.0984603
10,2021-05-23,-78253367.6183653
10,2021-05-24,-77978740.2738716
10,2021-05-25,-78685047.3977045
10,2021-05-26,-80270731.828099
10,2021-05-27,-79989436.8712234
10,2021-05-28,-79167328.0942793
10,2021-05-29,-79772563.993942
10,2021-05-30,-81327402.2674774
10,2021-05-31,-79399704.3475408
10,2021-06-01,-84517840.6922634
10,2021-06-02,-78785737.88276
10,2021-06-03,-81687390.8271131
10,2021-06-04,-74887083.9536351
10,2021-06-05,-78542203.8831845
10,2021-06-06,-80159177.1864671
10,2021-06-07,-81135991.351634
10,2021-06-08,-79222109.7441128
10,2021-06-09,-84811281.8410157
10,2021-06-10,-83195222.0391995
10,2021-06-11,-85336589.8967883
10,2021-06-12,-85374559.8363081
10,2021-06-13,-87582472.9544647
10,2021-06-14,-86543030.791476
10,2021-06-15,-85779553.5867882
10,2021-06-16,-83793699.4853095
10,2021-06-17,-84047090.9239302
10,2021-06-18,-84131788.7362282
10,2021-06-19,-83530916.6240968
10,2021-06-20,-78078416.6863007
10,2021-06-21,-81333858.8576984
10,2021-06-22,-80231667.8619977
10,2021-06-23,-80352254.4591212
10,2021-06-24,-76854371.5550624
10,2021-06-25,-73225983.511692
10,2021-06-26,-71156283.4014496
10,2021-06-27,-68653218.3012765
10,2021-06-28,-71247650.9252163
10,2021-06-29,-70418679.3967231
10,2021-06-30,-70689451.787644
10,2021-07-01,-67376992.8257203
10,2021-07-02,-67341258.8032024
10,2021-07-03,-67467141.420179
10,2021-07-04,-66885509.0345295
10,2021-07-05,-65419468.8551859
10,2021-07-06,-64428833.7099544
10,2021-07-07,-65819143.7148781
10,2021-07-08,-65057063.2585128
10,2021-07-09,-64594231.3051167
10,2021-07-10,-62339882.3585608
10,2021-07-11,-67441660.4189292
10,2021-07-12,-62256719.5235545
10,2021-07-13,-62913593.018204
10,2021-07-14,-60302241.8214013
10,2021-07-15,-59777444.9824121
10,2021-07-16,-61420619.2763634
10,2021-07-17,-63119396.0058262
10,2021-07-18,-66156326.8871212
10,2021-07-19,-63015230.6301828
10,2021-07-20,-64957459.1679977
10,2021-07-21,-61707477.1578509
10,2021-07-22,-63170422.9465913
10,2021-07-23,-63975997.6277522
10,2021-07-24,-62417263.5799976
10,2021-07-25,-64395406.5620448
10,2021-07-26,-62719596.2487233
10,2021-07-27,-64114163.9102668
10,2021-07-28,-63087198.2913209
10,2021-07-29,-63850212.0856111
10,2021-07-30,-63319431.6914828
10,2021-07-31,-64960616.5618236
10,2021-08-01,-68971497.9210637
10,2021-08-02,-64254555.9850335
10,2021-08-03,-63070415.5769242
10,2021-08-04,-68087467.6561412
10,2021-08-05,-66380172.3924276
10,2021-08-06,-63841575.1282233
10,2021-08-07,-64787317.2968229
10,2021-08-08,-60580074.5985136
10,2021-08-09,-65766188.854251
10,2021-08-10,-61154663.8649225
10,2021-08-11,-66391567.1122561
10,2021-08-12,-64200854.2864597
10,2021-08-13,-64852552.2889342
10,2021-08-14,-64914203.4241353
10,2021-08-15,-64074033.8911173
10,2021-08-16,-62121154.8309994
10,2021-08-17,-67385466.921778
10,2021-08-18,-67581708.308993
10,2021-08-19,-66777841.5971949
10,2021-08-20,-66014046.0175412
10,2021-08-21,-66120012.4424164
10,2021-08-22,-66166779.9714784
10,2021-08-23,-66127696.0007438
10,2021-08-24,-65922735.1525818
10,2021-08-25,-64181311.05497
10,2021-08-26,-66133562.9898572
10,2021-08-27,-70600916.5862937
10,2021-08-28,-68586752.551717
10,2021-08-29,-72541216.5157252
10,2021-08-30,-66708040.2454967
10,2021-08-31,-66919032.422202
10,2021-09-01,-67602247.0124231
10,2021-09-02,-65485980.8268958
10,2021-09-03,-70340775.4990502
10,2021-09-04,-68699521.8411457
10,2021-09-05,-66452990.7851251
10,2021-09-06,-69371765.9214936
10,2021-09-07,-70557172.0882692
10,2021-09-08,-67364839.1747927
10,2021-09-09,-69887695.0388523
10,2021-09-10,-72097505.2890822
10,2021-09-11,-72156333.8536082
10,2021-09-12,-69397496.4975693
10,2021-09-13,-75575223.6055025
10,2021-09-14,-73988443.8168237
10,2021-09-15,-74525779.1713204
10,2021-09-16,-72193267.6842706
10,2021-09-17,-71687385.5237514
10,2021-09-18,-69948565.8531837
10,2021-09-19,-74461575.2050833
10,2021-09-20,-73780200.5401259
10,2021-09-21,-77655296.5261756
10,2021-09-22,-76103977.172719
10,2021-09-23,-77302694.4645223
10,2021-09-24,-76654217.8177619
10,2021-09-25,-74423204.1764843
10,2021-09-26,-78079881.036008
10,2021-09-27,-77657834.7575473
10,2021-09-28,-75361111.2497158
10,2021-09-29,-72662090.6150018
10,2021-09-30,-75425492.3135387
10,2021-10-01,-73781248.3223041
10,2021-10-02,-73945130.0319702
10,2021-10-03,-77492559.3374306
10,2021-10-04,-81486624.8534548
10,2021-10-05,-77495948.5609542
10,2021-10-06,-81447247.4470653
10,2021-10-07,-78565560.2768946
10,2021-10-08,-84643268.8965649
10,2021-10-09,-85375588.8008704
10,2021-10-10,-84167749.1139289
10,2021-10-11,-82289900.1313254
10,2021-10-12,-83188722.346624
10,2021-10-13,-82381526.216945
10,2021-10-14,-80805908.1104743
10,2021-10-15,-78192963.7673917
10,2021-10-16,-80405672.505489
10,2021-10-17,-80768204.1955771
10,2021-10-18,-81389744.8421167
10,2021-10-19,-83027064.6420986
10,2021-10-20,-79046015.3071351
10,2021-10-21,-85372621.4127749
10,2021-10-22,-81606774.8639101
10,2021-10-23,-80585341.7615406
10,2021-10-24,-84664462.3815649
10,2021-10-25,-81411287.5736227
10,2021-10-26,-85382023.0447197
10,2021-10-27,-85503203.8691288
10,2021-10-28,-87184658.7121878
10,2021-10-29,-82116872.6434595
10,2021-10-30,-84812301.3747012
10,2021-10-31,-81621381.8396002
10,2021-11-01,-84791057.9120937
10,2021-11-02,-83919827.1622051
10,2021-11-03,-83022717.9567617
10,2021-11-04,-81357853.0731451
10,2021-11-05,-85917833.9014682
10,2021-11-06,-84216896.2124889
10,2021-11-07,-90205545.8557482
10,2021-11-08,-89578785.3016242
10,2021-11-09,-91175199.1896255
10,2021-11-10,-88293635.5843307
10,2021-11-11,-89231812.3781121
10,2021-11-12,-84355399.1976182
10,2021-11-13,-86275903.1883538
10,2021-11-14,-88137799.9230222
10,2021-11-15,-87671231.6342567
10,2021-11-16,-88524542.1858095
10,2021-11-17,-88187880.3516012
10,2021-11-18,-88889654.8929463
10,2021-11-19,-90078344.6033571
10,2021-11-20,-87437420.8144194
10,2021-11-21,-90711465.9807121
10,2021-11-22,-85976743.5153352
10,2021-11-23,-85547512.3863999
10,2021-11-24,-88743005.1221735
10,2021-11-25,-89689826.2334868
10,2021-11-26,-88437315.2108834
10,2021-11-27,-86951602.2292099
10,2021-11-28,-89004999.5055841
10,2021-11-29,-84154671.6375922
10,2021-11-30,-83395223.5937343
10,2021-12-01,-81727727.4325774
10,2021-12-02,-81570051.7549126
10,2021-12-03,-82089245.6114977
10,2021-12-04,-83263438.2823907
10,2021-12-05,-82074873.0272924
10,2021-12-06,-82234355.6101717
10,2021-12-07,-82062208.0822547
10,2021-12-08,-78863004.1850635
10,2021-12-09,-78991939.6180888
10,2021-12-10,-79711666.0805486
10,2021-12-11,-78315051.9914928
10,2021-12-12,-80286495.4578666
10,2021-12-13,-79552215.9420076
10,2021-12-14,-86719836.4702545
10,2021-12-15,-85432277.0385066
10,2021-12-16,-86387449.0038296
10,2021-12-17,-83978865.9438162
10,2021-12-18,-81249541.2983977
10,2021-12-19,-81565873.5994852
10,2021-12-20,-82720068.7852073
