"","suc","fechas","flujo_efe"
"8207",14,2022-02-11,23954950.7066283
"8208",14,2022-02-12,20516645.59518
"8209",14,2022-02-13,21768560.5298683
"8210",14,2022-02-14,27589523.6719803
"8211",14,2022-02-15,26765529.410902
"8212",14,2022-02-16,29031454.2343379
"8213",14,2022-02-17,31376934.9399005
"8214",14,2022-02-18,23216664.8992862
"8215",14,2022-02-19,23302883.1067662
"8216",14,2022-02-20,30901927.1795014
"8217",14,2022-02-21,32682377.0602326
"8218",14,2022-02-22,41278186.4500134
"8219",14,2022-02-23,46861141.2611322
"8220",14,2022-02-24,43536078.0875789
"8221",14,2022-02-25,36545448.2449007
"8222",14,2022-02-26,31699590.1500387
"8223",14,2022-02-27,30594472.9932592
"8224",14,2022-02-28,36380940.6112573
"8225",14,2022-03-01,29421043.5761378
"8226",14,2022-03-02,28625166.6148575
"8227",14,2022-03-03,37105462.6746976
"8228",14,2022-03-04,41792274.7802007
"8229",14,2022-03-05,43678346.6491
"8230",14,2022-03-06,45930604.8928208
"8231",14,2022-03-07,43857638.6462143
"8232",14,2022-03-08,42406796.997379
"8233",14,2022-03-09,38619687.7337413
"8234",14,2022-03-10,31839335.2389262
"8235",14,2022-03-11,17551456.87256
"8236",14,2022-03-12,22171475.0701786
"8237",14,2022-03-13,28789674.4050082
"8238",14,2022-03-14,30525697.6287432
"8239",14,2022-03-15,27177454.4123944
"8240",14,2022-03-16,30457939.4132558
"8241",14,2022-03-17,30600404.9781206
"8242",14,2022-03-18,33689580.1651158
"8243",14,2022-03-19,37274283.5585303
"8244",14,2022-03-20,40266643.3359502
"8245",14,2022-03-21,35724530.2468231
"8246",14,2022-03-22,33450762.775674
"8247",14,2022-03-23,30282183.429359
"8248",14,2022-03-24,34666363.0381648
"8249",14,2022-03-25,32036258.7497588
"8250",14,2022-03-26,23682160.9088715
"8251",14,2022-03-27,16012403.0120891
"8252",14,2022-03-28,15141528.9549623
"8253",14,2022-03-29,13546888.6228534
"8254",14,2022-03-30,14494841.9326105
"8255",14,2022-03-31,9639272.7362906
"8256",14,2022-04-01,5080117.6870947
"8257",14,2022-04-02,15176279.5928269
"8258",14,2022-04-03,18028042.1847566
"8259",14,2022-04-04,16388742.8820633
"8260",14,2022-04-05,15009331.1533963
"8261",14,2022-04-06,23176037.8964292
"8262",14,2022-04-07,18371263.0607749
"8263",14,2022-04-08,20800490.8200941
"8264",14,2022-04-09,15143941.9818644
"8265",14,2022-04-10,8259322.88032196
"8266",14,2022-04-11,8588821.85300612
"8267",14,2022-04-12,19477611.0312055
"8268",14,2022-04-13,20936304.4968465
"8269",14,2022-04-14,16424680.9940071
"8270",14,2022-04-15,15496851.7949352
"8271",14,2022-04-16,10849801.3284331
"8272",14,2022-04-17,17475922.9021018
"8273",14,2022-04-18,16119194.6902143
"8274",14,2022-04-19,12688445.0390471
"8275",14,2022-04-20,16429666.1649394
"8276",14,2022-04-21,11080168.1878405
"8277",14,2022-04-22,15367886.804987
"8278",14,2022-04-23,17774297.4920167
"8279",14,2022-04-24,13297481.3218382
"8280",14,2022-04-25,13375150.9326026
"8281",14,2022-04-26,11003271.6912716
"8282",14,2022-04-27,14131450.591379
"8283",14,2022-04-28,15067102.62695
"8284",14,2022-04-29,15889774.2165753
"8285",14,2022-04-30,11753783.0071044
"8286",14,2022-05-01,9871047.25639237
"8287",14,2022-05-02,17161588.5940747
"8288",14,2022-05-03,16836735.9527281
"8289",14,2022-05-04,14023086.8799569
"8290",14,2022-05-05,15876759.3359799
"8291",14,2022-05-06,17923301.0170851
"8292",14,2022-05-07,16122865.0210529
"8293",14,2022-05-08,13637928.829948
"8294",14,2022-05-09,6313659.02323791
"8295",14,2022-05-10,7642582.18170597
"8296",14,2022-05-11,3111021.13325918
"8297",14,2022-05-12,4632388.0475767
"8298",14,2022-05-13,7285719.61028933
"8299",14,2022-05-14,-2967716.57843482
"8300",14,2022-05-15,-7197859.51606251
"8301",14,2022-05-16,-6912126.49836493
"8302",14,2022-05-17,1256135.24701343
"8303",14,2022-05-18,686348.011192515
"8304",14,2022-05-19,-3071278.32681692
"8305",14,2022-05-20,2382526.89754974
"8306",14,2022-05-21,1387177.93673205
"8307",14,2022-05-22,6226853.73472352
"8308",14,2022-05-23,4921397.41184571
"8309",14,2022-05-24,1970876.89581192
"8310",14,2022-05-25,250147.886612445
"8311",14,2022-05-26,2611096.17062528
"8312",14,2022-05-27,6219556.45044252
"8313",14,2022-05-28,6855303.37407566
"8314",14,2022-05-29,9391370.41815798
"8315",14,2022-05-30,11209760.3401967
"8316",14,2022-05-31,8092588.65425912
"8317",14,2022-06-01,13272566.4719575
"8318",14,2022-06-02,7255428.24324597
"8319",14,2022-06-03,9048125.80167449
"8320",14,2022-06-04,11800262.5069115
"8321",14,2022-06-05,16917709.5470676
"8322",14,2022-06-06,19971268.3434721
"8323",14,2022-06-07,21596379.7458142
"8324",14,2022-06-08,9705279.50495963
"8325",14,2022-06-09,4573485.227451
"8326",14,2022-06-10,13128619.7326915
"8327",14,2022-06-11,14806729.6347941
"8328",14,2022-06-12,10135258.312471
"8329",14,2022-06-13,-326287.392636046
"8330",14,2022-06-14,-230035.834346339
"8331",14,2022-06-15,-931760.341488115
"8332",14,2022-06-16,1469476.95586304
"8333",14,2022-06-17,1472991.25765987
"8334",14,2022-06-18,2597940.28186739
"8335",14,2022-06-19,10113803.2405821
"8336",14,2022-06-20,12634642.4772918
"8337",14,2022-06-21,14490767.1467303
"8338",14,2022-06-22,10609002.4749698
"8339",14,2022-06-23,3816963.06166431
"8340",14,2022-06-24,5379935.95258336
"8341",14,2022-06-25,3171819.01556845
"8342",14,2022-06-26,3528473.79504444
"8343",14,2022-06-27,10877299.8753497
"8344",14,2022-06-28,13375613.9508922
"8345",14,2022-06-29,16073482.3259249
"8346",14,2022-06-30,19067731.0083062
"8347",14,2022-07-01,16306944.8548414
"8348",14,2022-07-02,7323638.00638413
"8349",14,2022-07-03,4444211.73606393
"8350",14,2022-07-04,933826.576755248
"8351",14,2022-07-05,3342905.08262266
"8352",14,2022-07-06,8696714.65703272
"8353",14,2022-07-07,11459954.3329379
"8354",14,2022-07-08,3859406.74207562
"8355",14,2022-07-09,-2031927.40250075
"8356",14,2022-07-10,2585316.44837388
"8357",14,2022-07-11,5742572.6478051
"8358",14,2022-07-12,4399421.93651585
"8359",14,2022-07-13,-9686042.20775861
"8360",14,2022-07-14,-14607162.3567579
"8361",14,2022-07-15,-15948714.1686636
"8362",14,2022-07-16,-16541936.7836511
"8363",14,2022-07-17,-16619622.787098
"8364",14,2022-07-18,-18872882.4815957
"8365",14,2022-07-19,-14421869.793678
"8366",14,2022-07-20,-14933334.6529173
"8367",14,2022-07-21,-20143273.920244
"8368",14,2022-07-22,-19010448.0578281
"8369",14,2022-07-23,-21067961.5362488
"8370",14,2022-07-24,-10956737.5029236
"8371",14,2022-07-25,-9334060.66284005
"8372",14,2022-07-26,-10425605.2087136
"8373",14,2022-07-27,-9572982.40417323
"8374",14,2022-07-28,-16841829.3962867
"8375",14,2022-07-29,-16657346.7015713
"8376",14,2022-07-30,-16545281.675535
"8377",14,2022-07-31,-19951806.4810101
"8378",14,2022-08-01,-21376405.6262101
"8379",14,2022-08-02,-20197868.8089466
"8380",14,2022-08-03,-26090307.5099518
"8381",14,2022-08-04,-27500181.3071947
"8382",14,2022-08-05,-25880239.7631422
"8383",14,2022-08-06,-25128904.0342781
"8384",14,2022-08-07,-27232993.9336751
"8385",14,2022-08-08,-27058297.8147347
"8386",14,2022-08-09,-25609159.4890168
"8387",14,2022-08-10,-31213901.9259458
"8388",14,2022-08-11,-33338678.5779149
"8389",14,2022-08-12,-43550738.7636984
"8390",14,2022-08-13,-45152039.7907583
"8391",14,2022-08-14,-47171957.8619221
"8392",14,2022-08-15,-49832490.9852263
"8393",14,2022-08-16,-49792325.2377197
"8394",14,2022-08-17,-47398547.6900284
"8395",14,2022-08-18,-46594642.9193953
"8396",14,2022-08-19,-44038269.7439981
"8397",14,2022-08-20,-51930689.1357147
"8398",14,2022-08-21,-57049480.0761699
"8399",14,2022-08-22,-63060013.739207
"8400",14,2022-08-23,-58788202.6183195
"8401",15,2021-01-01,-43191175.3962431
"8402",15,2021-01-02,-40382520.0252565
"8403",15,2021-01-03,-43568397.1615795
"8404",15,2021-01-04,-53522757.2151729
"8405",15,2021-01-05,-65100994.5345335
"8406",15,2021-01-06,-48142062.0960178
"8407",15,2021-01-07,-44135690.5517414
"8408",15,2021-01-08,-44818768.1746424
"8409",15,2021-01-09,-45091690.1015
"8410",15,2021-01-10,-57463631.9320608
"8411",15,2021-01-11,-64615431.1605826
"8412",15,2021-01-12,-76342010.2482131
"8413",15,2021-01-13,-62505933.812308
"8414",15,2021-01-14,-82626711.6585957
"8415",15,2021-01-15,-78757830.7086515
"8416",15,2021-01-16,-91397622.9090935
"8417",15,2021-01-17,-81614117.6265223
"8418",15,2021-01-18,-80058557.0135628
"8419",15,2021-01-19,-78290784.1115991
"8420",15,2021-01-20,-83965051.7754221
"8421",15,2021-01-21,-84552706.574643
"8422",15,2021-01-22,-79724727.8459281
"8423",15,2021-01-23,-80067725.4558909
"8424",15,2021-01-24,-87612891.8615229
"8425",15,2021-01-25,-81352736.7466512
"8426",15,2021-01-26,-77326985.0074545
"8427",15,2021-01-27,-76983930.8113233
"8428",15,2021-01-28,-84567556.2916386
"8429",15,2021-01-29,-83915696.3859262
"8430",15,2021-01-30,-75259881.1037481
"8431",15,2021-01-31,-77419399.4914281
"8432",15,2021-02-01,-79968057.0883145
"8433",15,2021-02-02,-78359985.22463
"8434",15,2021-02-03,-70963402.244945
"8435",15,2021-02-04,-84277228.3349272
"8436",15,2021-02-05,-87341781.7144839
"8437",15,2021-02-06,-86065692.8805708
"8438",15,2021-02-07,-80050145.4551243
"8439",15,2021-02-08,-77881117.1238698
"8440",15,2021-02-09,-87413894.6064401
"8441",15,2021-02-10,-84704698.1966171
"8442",15,2021-02-11,-90240206.6169174
"8443",15,2021-02-12,-68558215.4262875
"8444",15,2021-02-13,-90477564.4362074
"8445",15,2021-02-14,-85247005.0129472
"8446",15,2021-02-15,-89504361.8900595
"8447",15,2021-02-16,-90805543.0441505
"8448",15,2021-02-17,-85367914.5838694
"8449",15,2021-02-18,-91502555.3433109
"8450",15,2021-02-19,-97323546.1560702
"8451",15,2021-02-20,-99059304.988141
"8452",15,2021-02-21,-89982659.1446517
"8453",15,2021-02-22,-96654326.8298334
"8454",15,2021-02-23,-96821164.0833708
"8455",15,2021-02-24,-98281608.6884907
"8456",15,2021-02-25,-95198009.17999
"8457",15,2021-02-26,-100637322.228083
"8458",15,2021-02-27,-98683512.0904106
"8459",15,2021-02-28,-84347125.8477682
"8460",15,2021-03-01,-92740366.7359438
"8461",15,2021-03-02,-99259835.9536908
"8462",15,2021-03-03,-84810372.0911453
"8463",15,2021-03-04,-100382376.284625
"8464",15,2021-03-05,-88565736.8233217
"8465",15,2021-03-06,-86224984.2915157
"8466",15,2021-03-07,-101275228.376904
"8467",15,2021-03-08,-106754056.070912
"8468",15,2021-03-09,-108454747.13808
"8469",15,2021-03-10,-102150447.543633
"8470",15,2021-03-11,-97318509.4025269
"8471",15,2021-03-12,-91558360.1946075
"8472",15,2021-03-13,-113821050.666155
"8473",15,2021-03-14,-99516234.1300446
"8474",15,2021-03-15,-111945527.693242
"8475",15,2021-03-16,-109943818.511483
"8476",15,2021-03-17,-101415222.198195
"8477",15,2021-03-18,-111458878.610489
"8478",15,2021-03-19,-121705880.532108
"8479",15,2021-03-20,-110133265.073527
"8480",15,2021-03-21,-114049600.480535
"8481",15,2021-03-22,-110006911.267455
"8482",15,2021-03-23,-116165304.711093
"8483",15,2021-03-24,-113079228.187827
"8484",15,2021-03-25,-107486342.769164
"8485",15,2021-03-26,-121831203.244687
"8486",15,2021-03-27,-122422431.694866
"8487",15,2021-03-28,-136924351.679486
"8488",15,2021-03-29,-122582207.074813
"8489",15,2021-03-30,-120671846.015008
"8490",15,2021-03-31,-135734367.979416
"8491",15,2021-04-01,-132652830.010111
"8492",15,2021-04-02,-133893032.581578
"8493",15,2021-04-03,-128207851.77734
"8494",15,2021-04-04,-146799088.980147
"8495",15,2021-04-05,-140003328.103576
"8496",15,2021-04-06,-135906466.435733
"8497",15,2021-04-07,-144074051.908168
"8498",15,2021-04-08,-145982428.224906
"8499",15,2021-04-09,-141717314.568334
"8500",15,2021-04-10,-146199245.939923
"8501",15,2021-04-11,-142650660.894135
"8502",15,2021-04-12,-149587963.272833
"8503",15,2021-04-13,-143291348.748656
"8504",15,2021-04-14,-147221371.871687
"8505",15,2021-04-15,-151370455.029468
"8506",15,2021-04-16,-141604477.5758
"8507",15,2021-04-17,-146746945.090012
"8508",15,2021-04-18,-155416934.09041
"8509",15,2021-04-19,-144020037.652981
"8510",15,2021-04-20,-134552884.111403
"8511",15,2021-04-21,-143884456.137046
"8512",15,2021-04-22,-148234377.111908
"8513",15,2021-04-23,-160399299.076153
"8514",15,2021-04-24,-144686578.1832
"8515",15,2021-04-25,-146214742.639076
"8516",15,2021-04-26,-141701319.204506
"8517",15,2021-04-27,-154867904.104257
"8518",15,2021-04-28,-150226887.902422
"8519",15,2021-04-29,-144178187.663617
"8520",15,2021-04-30,-143292279.484055
"8521",15,2021-05-01,-144542639.883322
"8522",15,2021-05-02,-145525383.935075
"8523",15,2021-05-03,-145006389.627672
"8524",15,2021-05-04,-154457716.299647
"8525",15,2021-05-05,-142632184.293599
"8526",15,2021-05-06,-145964399.430113
"8527",15,2021-05-07,-137459999.707333
"8528",15,2021-05-08,-144073615.122034
"8529",15,2021-05-09,-141815752.197809
"8530",15,2021-05-10,-134362400.048237
"8531",15,2021-05-11,-129032450.224356
"8532",15,2021-05-12,-129381991.696138
"8533",15,2021-05-13,-133244193.211098
"8534",15,2021-05-14,-137553089.285953
"8535",15,2021-05-15,-146907237.374522
"8536",15,2021-05-16,-139115991.395811
"8537",15,2021-05-17,-142061054.660311
"8538",15,2021-05-18,-139415561.626254
"8539",15,2021-05-19,-136884170.387616
"8540",15,2021-05-20,-138814107.340837
"8541",15,2021-05-21,-131326220.94312
"8542",15,2021-05-22,-128945856.554929
"8543",15,2021-05-23,-138103733.00022
"8544",15,2021-05-24,-138679759.89672
"8545",15,2021-05-25,-121332492.600798
"8546",15,2021-05-26,-117586764.410196
"8547",15,2021-05-27,-114129935.667835
"8548",15,2021-05-28,-117596180.706378
"8549",15,2021-05-29,-126861321.915384
"8550",15,2021-05-30,-117623840.615729
"8551",15,2021-05-31,-117047064.249693
"8552",15,2021-06-01,-106030677.216888
"8553",15,2021-06-02,-106658793.361275
"8554",15,2021-06-03,-103909960.045408
"8555",15,2021-06-04,-109149388.342651
"8556",15,2021-06-05,-104365169.660945
"8557",15,2021-06-06,-113456019.110618
"8558",15,2021-06-07,-115724356.432031
"8559",15,2021-06-08,-112713535.359881
"8560",15,2021-06-09,-111049344.607546
"8561",15,2021-06-10,-109380082.095353
"8562",15,2021-06-11,-106566163.319175
"8563",15,2021-06-12,-108799114.011381
"8564",15,2021-06-13,-102954138.212158
"8565",15,2021-06-14,-101094856.46259
"8566",15,2021-06-15,-99869668.9236842
"8567",15,2021-06-16,-105693618.262693
"8568",15,2021-06-17,-100752796.745874
"8569",15,2021-06-18,-117561392.364375
"8570",15,2021-06-19,-119817824.618601
"8571",15,2021-06-20,-113571102.344328
"8572",15,2021-06-21,-115132629.002599
"8573",15,2021-06-22,-129008947.945578
"8574",15,2021-06-23,-117175707.448729
"8575",15,2021-06-24,-118472135.323206
"8576",15,2021-06-25,-114789749.542994
"8577",15,2021-06-26,-113171446.933396
"8578",15,2021-06-27,-116222244.351822
"8579",15,2021-06-28,-116814368.347476
"8580",15,2021-06-29,-115300501.829481
"8581",15,2021-06-30,-119433817.969457
"8582",15,2021-07-01,-113018014.5321
"8583",15,2021-07-02,-114355647.000633
"8584",15,2021-07-03,-134963328.509296
"8585",15,2021-07-04,-137488962.172301
"8586",15,2021-07-05,-129302979.902561
"8587",15,2021-07-06,-136260110.293476
"8588",15,2021-07-07,-116209768.531336
"8589",15,2021-07-08,-126443246.464934
"8590",15,2021-07-09,-130843014.423087
"8591",15,2021-07-10,-136969198.748823
"8592",15,2021-07-11,-137570201.91474
"8593",15,2021-07-12,-133029139.29337
"8594",15,2021-07-13,-136999945.112048
"8595",15,2021-07-14,-123867541.25298
"8596",15,2021-07-15,-127258695.336677
"8597",15,2021-07-16,-144976970.636383
"8598",15,2021-07-17,-140110651.297967
"8599",15,2021-07-18,-151919745.26473
"8600",15,2021-07-19,-140463663.874427
"8601",15,2021-07-20,-136668440.421768
"8602",15,2021-07-21,-137381109.522826
"8603",15,2021-07-22,-147120692.377261
"8604",15,2021-07-23,-132964054.906846
"8605",15,2021-07-24,-133372006.563969
"8606",15,2021-07-25,-134771951.78264
"8607",15,2021-07-26,-144717955.094465
"8608",15,2021-07-27,-131998144.133122
"8609",15,2021-07-28,-144117347.214107
"8610",15,2021-07-29,-140453305.393204
"8611",15,2021-07-30,-143120642.19828
"8612",15,2021-07-31,-143520254.996429
"8613",15,2021-08-01,-152172831.289621
"8614",15,2021-08-02,-147527802.506706
"8615",15,2021-08-03,-150957138.758827
"8616",15,2021-08-04,-137467225.745966
"8617",15,2021-08-05,-151114775.757576
"8618",15,2021-08-06,-138246515.370519
"8619",15,2021-08-07,-134929198.503398
"8620",15,2021-08-08,-124919367.897724
"8621",15,2021-08-09,-131681687.971634
"8622",15,2021-08-10,-123949367.924638
"8623",15,2021-08-11,-129661690.058493
"8624",15,2021-08-12,-135427456.976858
"8625",15,2021-08-13,-147170170.694848
"8626",15,2021-08-14,-134748190.771845
"8627",15,2021-08-15,-133997040.307314
"8628",15,2021-08-16,-140765563.374941
"8629",15,2021-08-17,-137567127.22516
"8630",15,2021-08-18,-138691537.897217
"8631",15,2021-08-19,-145889199.567912
"8632",15,2021-08-20,-140059265.959683
"8633",15,2021-08-21,-125387988.325919
"8634",15,2021-08-22,-130867733.545339
"8635",15,2021-08-23,-127383198.268191
"8636",15,2021-08-24,-135088263.196156
"8637",15,2021-08-25,-129775646.351158
"8638",15,2021-08-26,-120555421.794722
"8639",15,2021-08-27,-128099860.767283
"8640",15,2021-08-28,-130324432.207492
"8641",15,2021-08-29,-123878093.791912
"8642",15,2021-08-30,-130680218.845617
"8643",15,2021-08-31,-127245667.47007
"8644",15,2021-09-01,-127634511.936365
"8645",15,2021-09-02,-125471049.338191
"8646",15,2021-09-03,-119764643.756913
"8647",15,2021-09-04,-114621501.282243
"8648",15,2021-09-05,-110396219.959415
"8649",15,2021-09-06,-113899401.203061
"8650",15,2021-09-07,-105073624.076487
"8651",15,2021-09-08,-104742240.990171
"8652",15,2021-09-09,-104289539.798404
"8653",15,2021-09-10,-111240518.549143
"8654",15,2021-09-11,-123829993.626065
"8655",15,2021-09-12,-129858949.876311
"8656",15,2021-09-13,-131464322.3036
"8657",15,2021-09-14,-124647820.732823
"8658",15,2021-09-15,-135000217.422052
"8659",15,2021-09-16,-112406708.900716
"8660",15,2021-09-17,-120594908.297383
"8661",15,2021-09-18,-126968212.63207
"8662",15,2021-09-19,-110808224.522861
"8663",15,2021-09-20,-122279732.439751
"8664",15,2021-09-21,-143751725.403223
"8665",15,2021-09-22,-134665051.104194
"8666",15,2021-09-23,-144076217.28432
"8667",15,2021-09-24,-131911857.635459
"8668",15,2021-09-25,-123892044.762148
"8669",15,2021-09-26,-134957885.737254
"8670",15,2021-09-27,-139607872.765969
"8671",15,2021-09-28,-140321477.913478
"8672",15,2021-09-29,-160113628.187882
"8673",15,2021-09-30,-155494252.030053
"8674",15,2021-10-01,-148418249.87957
"8675",15,2021-10-02,-146658434.839513
"8676",15,2021-10-03,-152721186.699491
"8677",15,2021-10-04,-145170800.116161
"8678",15,2021-10-05,-140573979.477487
"8679",15,2021-10-06,-146345308.980686
"8680",15,2021-10-07,-137401405.099003
"8681",15,2021-10-08,-137538477.160245
"8682",15,2021-10-09,-143756972.142745
"8683",15,2021-10-10,-154513154.753232
"8684",15,2021-10-11,-148218126.750088
"8685",15,2021-10-12,-131762362.479777
"8686",15,2021-10-13,-151174068.889345
"8687",15,2021-10-14,-130536315.112735
"8688",15,2021-10-15,-138526843.590922
"8689",15,2021-10-16,-138974032.880945
"8690",15,2021-10-17,-154061881.870174
"8691",15,2021-10-18,-144597153.634992
"8692",15,2021-10-19,-140067447.359726
"8693",15,2021-10-20,-133473941.963714
"8694",15,2021-10-21,-143387242.059226
"8695",15,2021-10-22,-143259696.902112
"8696",15,2021-10-23,-144208392.960108
"8697",15,2021-10-24,-142895599.561157
"8698",15,2021-10-25,-143985413.644197
"8699",15,2021-10-26,-140965396.342589
"8700",15,2021-10-27,-148059110.319653
"8701",15,2021-10-28,-139899285.745661
"8702",15,2021-10-29,-148019304.527973
"8703",15,2021-10-30,-147889646.741454
"8704",15,2021-10-31,-140418175.99759
"8705",15,2021-11-01,-127340691.462147
